name,description,old_price,price,size,quantity_in_stock,category_id,image,age_gender,id,rating
Watches for Men Luxury Chronograph 3ATM Waterproof Quartz Sport Wrist,"Combines elegance and functionality, making it suitable for both casual and formal occasions while appealing to style-conscious men.",,1384573.0,XL,2,6,https://m.media-amazon.com/images/I/71xZJyJvjjL._AC_SL1500_.jpg,Men,945,0.0
Watches for Men Luxury Chronograph 3ATM Waterproof Quartz Sport Wrist,"Combines elegance and functionality, making it suitable for both casual and formal occasions while appealing to style-conscious men.",,1384573.0,XXL,2,6,https://m.media-amazon.com/images/I/71xZJyJvjjL._AC_SL1500_.jpg,Men,946,0.0
Men’s Watches Analog Chronograph Waterproof Stainless Steel Band Quartz Movement Watches for Men,"Equipped with precise chronograph features, this watch allows accurate timing for sports and casual activities, making it perfect for both active lifestyles and sophisticated outings.",,1356135.0,S,2,6,https://m.media-amazon.com/images/I/71geUwJd+RL._AC_SL1500_.jpg,Men,947,0.0
Men’s Watches Analog Chronograph Waterproof Stainless Steel Band Quartz Movement Watches for Men,"Equipped with precise chronograph features, this watch allows accurate timing for sports and casual activities, making it perfect for both active lifestyles and sophisticated outings.",,1356135.0,M,2,6,https://m.media-amazon.com/images/I/71geUwJd+RL._AC_SL1500_.jpg,Men,948,0.0
Men’s Watches Analog Chronograph Waterproof Stainless Steel Band Quartz Movement Watches for Men,"Equipped with precise chronograph features, this watch allows accurate timing for sports and casual activities, making it perfect for both active lifestyles and sophisticated outings.",,1356135.0,L,2,6,https://m.media-amazon.com/images/I/71geUwJd+RL._AC_SL1500_.jpg,Men,949,0.0
Men’s Watches Analog Chronograph Waterproof Stainless Steel Band Quartz Movement Watches for Men,"Equipped with precise chronograph features, this watch allows accurate timing for sports and casual activities, making it perfect for both active lifestyles and sophisticated outings.",,1356135.0,XL,2,6,https://m.media-amazon.com/images/I/71geUwJd+RL._AC_SL1500_.jpg,Men,950,0.0
Men’s Watches Analog Chronograph Waterproof Stainless Steel Band Quartz Movement Watches for Men,"Equipped with precise chronograph features, this watch allows accurate timing for sports and casual activities, making it perfect for both active lifestyles and sophisticated outings.",,1356135.0,XXL,2,6,https://m.media-amazon.com/images/I/71geUwJd+RL._AC_SL1500_.jpg,Men,951,0.0
Watches for Men Luxury Waterproof Calendar Leather Strap Digital Chronograph Analog Wristwatch,"Combining analog and digital formats, this watch allows for quick time reading and added features like a calendar and chronograph, enhancing practicality for modern lifestyles.",,1076493.0,S,2,6,https://m.media-amazon.com/images/I/71JFBdk25lL._AC_SL1500_.jpg,Men,952,0.0
Watches for Men Luxury Waterproof Calendar Leather Strap Digital Chronograph Analog Wristwatch,"Combining analog and digital formats, this watch allows for quick time reading and added features like a calendar and chronograph, enhancing practicality for modern lifestyles.",,1076493.0,M,2,6,https://m.media-amazon.com/images/I/71JFBdk25lL._AC_SL1500_.jpg,Men,953,0.0
Watches for Men Luxury Waterproof Calendar Leather Strap Digital Chronograph Analog Wristwatch,"Combining analog and digital formats, this watch allows for quick time reading and added features like a calendar and chronograph, enhancing practicality for modern lifestyles.",,1076493.0,L,2,6,https://m.media-amazon.com/images/I/71JFBdk25lL._AC_SL1500_.jpg,Men,954,0.0
Watches for Men Luxury Waterproof Calendar Leather Strap Digital Chronograph Analog Wristwatch,"Combining analog and digital formats, this watch allows for quick time reading and added features like a calendar and chronograph, enhancing practicality for modern lifestyles.",,1076493.0,XL,2,6,https://m.media-amazon.com/images/I/71JFBdk25lL._AC_SL1500_.jpg,Men,955,0.0
Watches for Men Luxury Waterproof Calendar Leather Strap Digital Chronograph Analog Wristwatch,"Combining analog and digital formats, this watch allows for quick time reading and added features like a calendar and chronograph, enhancing practicality for modern lifestyles.",,1076493.0,XXL,2,6,https://m.media-amazon.com/images/I/71JFBdk25lL._AC_SL1500_.jpg,Men,956,0.0
"Gifts for 5-13 Year Old Kids, Watch for Toddler & Watches for Kids 3-12 Toys for 3-11 Year Old Girls","Beyond telling time, this watch helps children develop essential skills, promoting independence and responsibility through a fun and interactive learning experience.",,539959.0,S,2,6,https://m.media-amazon.com/images/I/61fLYiqIRVL._AC_SL1500_.jpg,Kids,957,0.0
"Gifts for 5-13 Year Old Kids, Watch for Toddler & Watches for Kids 3-12 Toys for 3-11 Year Old Girls","Beyond telling time, this watch helps children develop essential skills, promoting independence and responsibility through a fun and interactive learning experience.",,539959.0,M,2,6,https://m.media-amazon.com/images/I/61fLYiqIRVL._AC_SL1500_.jpg,Kids,958,0.0
"Gifts for 5-13 Year Old Kids, Watch for Toddler & Watches for Kids 3-12 Toys for 3-11 Year Old Girls","Beyond telling time, this watch helps children develop essential skills, promoting independence and responsibility through a fun and interactive learning experience.",,539959.0,L,2,6,https://m.media-amazon.com/images/I/61fLYiqIRVL._AC_SL1500_.jpg,Kids,959,0.0
"Gifts for 5-13 Year Old Kids, Watch for Toddler & Watches for Kids 3-12 Toys for 3-11 Year Old Girls","Beyond telling time, this watch helps children develop essential skills, promoting independence and responsibility through a fun and interactive learning experience.",,539959.0,XL,2,6,https://m.media-amazon.com/images/I/61fLYiqIRVL._AC_SL1500_.jpg,Kids,960,0.0
"Gifts for 5-13 Year Old Kids, Watch for Toddler & Watches for Kids 3-12 Toys for 3-11 Year Old Girls","Beyond telling time, this watch helps children develop essential skills, promoting independence and responsibility through a fun and interactive learning experience.",,539959.0,XXL,2,6,https://m.media-amazon.com/images/I/61fLYiqIRVL._AC_SL1500_.jpg,Kids,961,0.0
"Kids Watch, Digital Watch, Sport Watch with Alarm Clock, Stopwatch, Waterproof Fitness","Equipped with an alarm clock, stopwatch, and fitness tracking capabilities, it meets various needs, making it an ideal companion for young adventurers.",,761145.0,S,2,6,https://m.media-amazon.com/images/I/51H-2DWEU2L._AC_SL1500_.jpg,Kids,962,0.0
"Kids Watch, Digital Watch, Sport Watch with Alarm Clock, Stopwatch, Waterproof Fitness","Equipped with an alarm clock, stopwatch, and fitness tracking capabilities, it meets various needs, making it an ideal companion for young adventurers.",,761145.0,M,2,6,https://m.media-amazon.com/images/I/51H-2DWEU2L._AC_SL1500_.jpg,Kids,963,0.0
"Kids Watch, Digital Watch, Sport Watch with Alarm Clock, Stopwatch, Waterproof Fitness","Equipped with an alarm clock, stopwatch, and fitness tracking capabilities, it meets various needs, making it an ideal companion for young adventurers.",,761145.0,L,2,6,https://m.media-amazon.com/images/I/51H-2DWEU2L._AC_SL1500_.jpg,Kids,964,0.0
"Kids Watch, Digital Watch, Sport Watch with Alarm Clock, Stopwatch, Waterproof Fitness","Equipped with an alarm clock, stopwatch, and fitness tracking capabilities, it meets various needs, making it an ideal companion for young adventurers.",,761145.0,XL,2,6,https://m.media-amazon.com/images/I/51H-2DWEU2L._AC_SL1500_.jpg,Kids,965,0.0
"Kids Watch, Digital Watch, Sport Watch with Alarm Clock, Stopwatch, Waterproof Fitness","Equipped with an alarm clock, stopwatch, and fitness tracking capabilities, it meets various needs, making it an ideal companion for young adventurers.",,761145.0,XXL,2,6,https://m.media-amazon.com/images/I/51H-2DWEU2L._AC_SL1500_.jpg,Kids,966,0.0
"Kids Watch, Boys Watches Ages 5-15, Analog Digital Watch for Kids Watch Boys Girls, Waterproof Watch","Combines analog and digital displays, catering to kids' preferences while promoting time-telling skills and ensuring versatility for various occasions.",,666351.0,S,2,6,https://m.media-amazon.com/images/I/71CAkzUFvuL._AC_SL1500_.jpg,Kids,967,0.0
"Kids Watch, Boys Watches Ages 5-15, Analog Digital Watch for Kids Watch Boys Girls, Waterproof Watch","Combines analog and digital displays, catering to kids' preferences while promoting time-telling skills and ensuring versatility for various occasions.",,666351.0,M,2,6,https://m.media-amazon.com/images/I/71CAkzUFvuL._AC_SL1500_.jpg,Kids,968,0.0
"Kids Watch, Boys Watches Ages 5-15, Analog Digital Watch for Kids Watch Boys Girls, Waterproof Watch","Combines analog and digital displays, catering to kids' preferences while promoting time-telling skills and ensuring versatility for various occasions.",,666351.0,L,2,6,https://m.media-amazon.com/images/I/71CAkzUFvuL._AC_SL1500_.jpg,Kids,969,0.0
"Kids Watch, Boys Watches Ages 5-15, Analog Digital Watch for Kids Watch Boys Girls, Waterproof Watch","Combines analog and digital displays, catering to kids' preferences while promoting time-telling skills and ensuring versatility for various occasions.",,666351.0,XL,2,6,https://m.media-amazon.com/images/I/71CAkzUFvuL._AC_SL1500_.jpg,Kids,970,0.0
"Kids Watch, Boys Watches Ages 5-15, Analog Digital Watch for Kids Watch Boys Girls, Waterproof Watch","Combines analog and digital displays, catering to kids' preferences while promoting time-telling skills and ensuring versatility for various occasions.",,666351.0,XXL,2,6,https://m.media-amazon.com/images/I/71CAkzUFvuL._AC_SL1500_.jpg,Kids,971,0.0
"Edillas Kids Watch Analog for Girls Boys, 50M Waterproof Children Quartz","Rated at 50M waterproof, this watch allows kids to play freely during water activities without fear of damage, ensuring durability and fun both in and out of the pool.",,618954.0,S,2,6,https://m.media-amazon.com/images/I/71G5tC9nkwL._AC_SL1500_.jpg,Kids,972,0.0
"Edillas Kids Watch Analog for Girls Boys, 50M Waterproof Children Quartz","Rated at 50M waterproof, this watch allows kids to play freely during water activities without fear of damage, ensuring durability and fun both in and out of the pool.",,618954.0,M,2,6,https://m.media-amazon.com/images/I/71G5tC9nkwL._AC_SL1500_.jpg,Kids,973,0.0
"Edillas Kids Watch Analog for Girls Boys, 50M Waterproof Children Quartz","Rated at 50M waterproof, this watch allows kids to play freely during water activities without fear of damage, ensuring durability and fun both in and out of the pool.",,618954.0,L,2,6,https://m.media-amazon.com/images/I/71G5tC9nkwL._AC_SL1500_.jpg,Kids,974,0.0
"Edillas Kids Watch Analog for Girls Boys, 50M Waterproof Children Quartz","Rated at 50M waterproof, this watch allows kids to play freely during water activities without fear of damage, ensuring durability and fun both in and out of the pool.",,618954.0,XL,2,6,https://m.media-amazon.com/images/I/71G5tC9nkwL._AC_SL1500_.jpg,Kids,975,0.0
"Edillas Kids Watch Analog for Girls Boys, 50M Waterproof Children Quartz","Rated at 50M waterproof, this watch allows kids to play freely during water activities without fear of damage, ensuring durability and fun both in and out of the pool.",,618954.0,XXL,2,6,https://m.media-amazon.com/images/I/71G5tC9nkwL._AC_SL1500_.jpg,Kids,976,0.0
Shell Bags for Women 2024 Shoulder Bag Purses and Handbags Designer Crossbody Bag Cute Small Satchel,"This designer crossbody bag features a chic shell shape and sleek black finish, making it perfect for both casual and formal occasions, appealing to fashion-forward women seeking versatility in their accessories.",,1084708.0,S,2,7,https://m.media-amazon.com/images/I/51TRPx9Bv3L._AC_SL1500_.jpg,Women,977,0.0
Shell Bags for Women 2024 Shoulder Bag Purses and Handbags Designer Crossbody Bag Cute Small Satchel,"This designer crossbody bag features a chic shell shape and sleek black finish, making it perfect for both casual and formal occasions, appealing to fashion-forward women seeking versatility in their accessories.",,1084708.0,M,2,7,https://m.media-amazon.com/images/I/51TRPx9Bv3L._AC_SL1500_.jpg,Women,978,0.0
Shell Bags for Women 2024 Shoulder Bag Purses and Handbags Designer Crossbody Bag Cute Small Satchel,"This designer crossbody bag features a chic shell shape and sleek black finish, making it perfect for both casual and formal occasions, appealing to fashion-forward women seeking versatility in their accessories.",,1084708.0,L,2,7,https://m.media-amazon.com/images/I/51TRPx9Bv3L._AC_SL1500_.jpg,Women,979,0.0
Shell Bags for Women 2024 Shoulder Bag Purses and Handbags Designer Crossbody Bag Cute Small Satchel,"This designer crossbody bag features a chic shell shape and sleek black finish, making it perfect for both casual and formal occasions, appealing to fashion-forward women seeking versatility in their accessories.",,1084708.0,XL,2,7,https://m.media-amazon.com/images/I/51TRPx9Bv3L._AC_SL1500_.jpg,Women,980,0.0
Shell Bags for Women 2024 Shoulder Bag Purses and Handbags Designer Crossbody Bag Cute Small Satchel,"This designer crossbody bag features a chic shell shape and sleek black finish, making it perfect for both casual and formal occasions, appealing to fashion-forward women seeking versatility in their accessories.",,1084708.0,XXL,2,7,https://m.media-amazon.com/images/I/51TRPx9Bv3L._AC_SL1500_.jpg,Women,981,0.0
Handbags for Women - Bags for Women - Purses for Women - Tote Bag for Women - Shoulder bag for Women,"Crafted from high-quality materials, these handbags ensure durability and longevity, providing exceptional value for price-conscious buyers who don't want to compromise on style or quality.",,2941722.0,S,2,7,https://m.media-amazon.com/images/I/51q8ORKzzAL._AC_SL1080_.jpg,Women,982,0.0
Handbags for Women - Bags for Women - Purses for Women - Tote Bag for Women - Shoulder bag for Women,"Crafted from high-quality materials, these handbags ensure durability and longevity, providing exceptional value for price-conscious buyers who don't want to compromise on style or quality.",,2941722.0,M,2,7,https://m.media-amazon.com/images/I/51q8ORKzzAL._AC_SL1080_.jpg,Women,983,0.0
Handbags for Women - Bags for Women - Purses for Women - Tote Bag for Women - Shoulder bag for Women,"Crafted from high-quality materials, these handbags ensure durability and longevity, providing exceptional value for price-conscious buyers who don't want to compromise on style or quality.",,2941722.0,L,2,7,https://m.media-amazon.com/images/I/51q8ORKzzAL._AC_SL1080_.jpg,Women,984,0.0
Handbags for Women - Bags for Women - Purses for Women - Tote Bag for Women - Shoulder bag for Women,"Crafted from high-quality materials, these handbags ensure durability and longevity, providing exceptional value for price-conscious buyers who don't want to compromise on style or quality.",,2941722.0,XL,2,7,https://m.media-amazon.com/images/I/51q8ORKzzAL._AC_SL1080_.jpg,Women,985,0.0
Handbags for Women - Bags for Women - Purses for Women - Tote Bag for Women - Shoulder bag for Women,"Crafted from high-quality materials, these handbags ensure durability and longevity, providing exceptional value for price-conscious buyers who don't want to compromise on style or quality.",,2941722.0,XXL,2,7,https://m.media-amazon.com/images/I/51q8ORKzzAL._AC_SL1080_.jpg,Women,986,0.0
"Tote Bags for Women, Genuine Luxury Leather Handbags, Soft Leather Purses Handbags","The soft leather construction provides a comfortable feel while maintaining durability, ensuring long-lasting use while offering a luxurious touch for everyday wear.",,3162593.0,S,2,7,https://m.media-amazon.com/images/I/71qPy+19ovL._AC_SL1500_.jpg,Women,987,0.0
"Tote Bags for Women, Genuine Luxury Leather Handbags, Soft Leather Purses Handbags","The soft leather construction provides a comfortable feel while maintaining durability, ensuring long-lasting use while offering a luxurious touch for everyday wear.",,3162593.0,M,2,7,https://m.media-amazon.com/images/I/71qPy+19ovL._AC_SL1500_.jpg,Women,988,0.0
